brand,age,km_class,price
Porsche,19.0,150-200tkm,
Porsche,19.0,200-250tkm,
Porsche,19.0,250-300tkm,7995.0
Porsche,19.0,yli300tkm,15900.0
Porsche,20.0,0-50tkm,
Porsche,20.0,50-100tkm,
Porsche,20.0,100-150tkm,
Porsche,20.0,150-200tkm,
Porsche,20.0,200-250tkm,
Porsche,20.0,250-300tkm,
Porsche,20.0,yli300tkm,
Renault,0.0,0-50tkm,37880.0
Renault,0.0,50-100tkm,
Renault,0.0,100-150tkm,
Renault,0.0,150-200tkm,
Renault,0.0,200-250tkm,
Renault,0.0,250-300tkm,
Renault,0.0,yli300tkm,
Renault,1.0,0-50tkm,29900.0
Renault,1.0,50-100tkm,26400.0
Renault,1.0,100-150tkm,
Renault,1.0,150-200tkm,
Renault,1.0,200-250tkm,
Renault,1.0,250-300tkm,
Renault,1.0,yli300tkm,
Renault,2.0,0-50tkm,23800.0
Renault,2.0,50-100tkm,21490.0
Renault,2.0,100-150tkm,22290.0
Renault,2.0,150-200tkm,
Renault,2.0,200-250tkm,
Renault,2.0,250-300tkm,
Renault,2.0,yli300tkm,
Renault,3.0,0-50tkm,16900.0
Renault,3.0,50-100tkm,17850.0
Renault,3.0,100-150tkm,18790.0
Renault,3.0,150-200tkm,
Renault,3.0,200-250tkm,
Renault,3.0,250-300tkm,
Renault,3.0,yli300tkm,
Renault,4.0,0-50tkm,13500.0
Renault,4.0,50-100tkm,15745.0
Renault,4.0,100-150tkm,13990.0
Renault,4.0,150-200tkm,15900.0
Renault,4.0,200-250tkm,
Renault,4.0,250-300tkm,
Renault,4.0,yli300tkm,
Renault,5.0,0-50tkm,10345.0
Renault,5.0,50-100tkm,9765.0
Renault,5.0,100-150tkm,14400.0
Renault,5.0,150-200tkm,12990.0
Renault,5.0,200-250tkm,
Renault,5.0,250-300tkm,19745.0
Renault,5.0,yli300tkm,
Renault,6.0,0-50tkm,9390.0
Renault,6.0,50-100tkm,11850.0
Renault,6.0,100-150tkm,13140.0
Renault,6.0,150-200tkm,11045.0
Renault,6.0,200-250tkm,16185.0
Renault,6.0,250-300tkm,
Renault,6.0,yli300tkm,
Renault,7.0,0-50tkm,7900.0
Renault,7.0,50-100tkm,11790.0
Renault,7.0,100-150tkm,9999.0
Renault,7.0,150-200tkm,9800.0
Renault,7.0,200-250tkm,8890.0
Renault,7.0,250-300tkm,
Renault,7.0,yli300tkm,
Renault,8.0,0-50tkm,6290.0
Renault,8.0,50-100tkm,7780.0
Renault,8.0,100-150tkm,9900.0
Renault,8.0,150-200tkm,10895.0
Renault,8.0,200-250tkm,11195.0
Renault,8.0,250-300tkm,11335.0
Renault,8.0,yli300tkm,
Renault,9.0,0-50tkm,
Renault,9.0,50-100tkm,6800.0
Renault,9.0,100-150tkm,7735.0
Renault,9.0,150-200tkm,6900.0
Renault,9.0,200-250tkm,7090.0
Renault,9.0,250-300tkm,
Renault,9.0,yli300tkm,10900.0
Renault,10.0,0-50tkm,7990.0
Renault,10.0,50-100tkm,6900.0
Renault,10.0,100-150tkm,7890.0
Renault,10.0,150-200tkm,7900.0
Renault,10.0,200-250tkm,
Renault,10.0,250-300tkm,5095.0
Renault,10.0,yli300tkm,
Renault,11.0,0-50tkm,
Renault,11.0,50-100tkm,
Renault,11.0,100-150tkm,6620.0
Renault,11.0,150-200tkm,5900.0
Renault,11.0,200-250tkm,8900.0
Renault,11.0,250-300tkm,
Renault,11.0,yli300tkm,
Renault,12.0,0-50tkm,5480.0
Renault,12.0,50-100tkm,
Renault,12.0,100-150tkm,
Renault,12.0,150-200tkm,5390.0
Renault,12.0,200-250tkm,4740.0
Renault,12.0,250-300tkm,6490.0
Renault,12.0,yli300tkm,
Renault,13.0,0-50tkm,
Renault,13.0,50-100tkm,7900.0
Renault,13.0,100-150tkm,4945.0
Renault,13.0,150-200tkm,7400.0
Renault,13.0,200-250tkm,4895.0
Renault,13.0,250-300tkm,8300.0
Renault,13.0,yli300tkm,
Renault,14.0,0-50tkm,
Renault,14.0,50-100tkm,
Renault,14.0,100-150tkm,
Renault,14.0,150-200tkm,4400.0
Renault,14.0,200-250tkm,4900.0
Renault,14.0,250-300tkm,7900.0
Renault,14.0,yli300tkm,
Renault,15.0,0-50tkm,
Renault,15.0,50-100tkm,
Renault,15.0,100-150tkm,
Renault,15.0,150-200tkm,4990.0
Renault,15.0,200-250tkm,3520.0
Renault,15.0,250-300tkm,
Renault,15.0,yli300tkm,
Renault,16.0,0-50tkm,
Renault,16.0,50-100tkm,5600.0
Renault,16.0,100-150tkm,
Renault,16.0,150-200tkm,3980.0
Renault,16.0,200-250tkm,3900.0
Renault,16.0,250-300tkm,
Renault,16.0,yli300tkm,
Renault,17.0,0-50tkm,6490.0
Renault,17.0,50-100tkm,
Renault,17.0,100-150tkm,
Renault,17.0,150-200tkm,
Renault,17.0,200-250tkm,
Renault,17.0,250-300tkm,
Renault,17.0,yli300tkm,
Renault,18.0,0-50tkm,
Renault,18.0,50-100tkm,
Renault,18.0,100-150tkm,2650.0
Renault,18.0,150-200tkm,3480.0
Renault,18.0,200-250tkm,
Renault,18.0,250-300tkm,
Renault,18.0,yli300tkm,1990.0
Renault,19.0,0-50tkm,
Renault,19.0,50-100tkm,
Renault,19.0,100-150tkm,
Renault,19.0,150-200tkm,3400.0
Renault,19.0,200-250tkm,1900.0
Renault,19.0,250-300tkm,1900.0
Renault,19.0,yli300tkm,
Renault,20.0,0-50tkm,
Renault,20.0,50-100tkm,
Renault,20.0,100-150tkm,
Renault,20.0,150-200tkm,2880.0
Renault,20.0,200-250tkm,1590.0
Renault,20.0,250-300tkm,
Renault,20.0,yli300tkm,
Rolls-Royce,0.0,0-50tkm,
Rolls-Royce,0.0,50-100tkm,
Rolls-Royce,0.0,100-150tkm,
Rolls-Royce,0.0,150-200tkm,
Rolls-Royce,0.0,200-250tkm,
Rolls-Royce,0.0,250-300tkm,
Rolls-Royce,0.0,yli300tkm,
Rolls-Royce,1.0,0-50tkm,
Rolls-Royce,1.0,50-100tkm,
Rolls-Royce,1.0,100-150tkm,
Rolls-Royce,1.0,150-200tkm,
Rolls-Royce,1.0,200-250tkm,
Rolls-Royce,1.0,250-300tkm,
Rolls-Royce,1.0,yli300tkm,
Rolls-Royce,2.0,0-50tkm,
Rolls-Royce,2.0,50-100tkm,
Rolls-Royce,2.0,100-150tkm,
Rolls-Royce,2.0,150-200tkm,
Rolls-Royce,2.0,200-250tkm,
Rolls-Royce,2.0,250-300tkm,
Rolls-Royce,2.0,yli300tkm,
Rolls-Royce,3.0,0-50tkm,
Rolls-Royce,3.0,50-100tkm,
Rolls-Royce,3.0,100-150tkm,
Rolls-Royce,3.0,150-200tkm,
Rolls-Royce,3.0,200-250tkm,
Rolls-Royce,3.0,250-300tkm,
Rolls-Royce,3.0,yli300tkm,
Rolls-Royce,4.0,0-50tkm,
Rolls-Royce,4.0,50-100tkm,
Rolls-Royce,4.0,100-150tkm,
Rolls-Royce,4.0,150-200tkm,
Rolls-Royce,4.0,200-250tkm,
Rolls-Royce,4.0,250-300tkm,
Rolls-Royce,4.0,yli300tkm,
Rolls-Royce,5.0,0-50tkm,
Rolls-Royce,5.0,50-100tkm,
Rolls-Royce,5.0,100-150tkm,
Rolls-Royce,5.0,150-200tkm,
Rolls-Royce,5.0,200-250tkm,
Rolls-Royce,5.0,250-300tkm,
Rolls-Royce,5.0,yli300tkm,
Rolls-Royce,6.0,0-50tkm,
Rolls-Royce,6.0,50-100tkm,
Rolls-Royce,6.0,100-150tkm,
Rolls-Royce,6.0,150-200tkm,
Rolls-Royce,6.0,200-250tkm,
Rolls-Royce,6.0,250-300tkm,
Rolls-Royce,6.0,yli300tkm,
Rolls-Royce,7.0,0-50tkm,
Rolls-Royce,7.0,50-100tkm,
Rolls-Royce,7.0,100-150tkm,
Rolls-Royce,7.0,150-200tkm,
Rolls-Royce,7.0,200-250tkm,
Rolls-Royce,7.0,250-300tkm,
Rolls-Royce,7.0,yli300tkm,
Rolls-Royce,8.0,0-50tkm,
Rolls-Royce,8.0,50-100tkm,
Rolls-Royce,8.0,100-150tkm,
Rolls-Royce,8.0,150-200tkm,
Rolls-Royce,8.0,200-250tkm,
Rolls-Royce,8.0,250-300tkm,
Rolls-Royce,8.0,yli300tkm,
Rolls-Royce,9.0,0-50tkm,
Rolls-Royce,9.0,50-100tkm,
Rolls-Royce,9.0,100-150tkm,
Rolls-Royce,9.0,150-200tkm,
Rolls-Royce,9.0,200-250tkm,
Rolls-Royce,9.0,250-300tkm,
Rolls-Royce,9.0,yli300tkm,
Rolls-Royce,10.0,0-50tkm,
Rolls-Royce,10.0,50-100tkm,
Rolls-Royce,10.0,100-150tkm,
Rolls-Royce,10.0,150-200tkm,
Rolls-Royce,10.0,200-250tkm,
Rolls-Royce,10.0,250-300tkm,
Rolls-Royce,10.0,yli300tkm,
Rolls-Royce,11.0,0-50tkm,
Rolls-Royce,11.0,50-100tkm,
Rolls-Royce,11.0,100-150tkm,
Rolls-Royce,11.0,150-200tkm,
Rolls-Royce,11.0,200-250tkm,
Rolls-Royce,11.0,250-300tkm,
Rolls-Royce,11.0,yli300tkm,
Rolls-Royce,12.0,0-50tkm,
Rolls-Royce,12.0,50-100tkm,
Rolls-Royce,12.0,100-150tkm,
Rolls-Royce,12.0,150-200tkm,
Rolls-Royce,12.0,200-250tkm,
Rolls-Royce,12.0,250-300tkm,
Rolls-Royce,12.0,yli300tkm,
Rolls-Royce,13.0,0-50tkm,
Rolls-Royce,13.0,50-100tkm,
Rolls-Royce,13.0,100-150tkm,
Rolls-Royce,13.0,150-200tkm,
Rolls-Royce,13.0,200-250tkm,
Rolls-Royce,13.0,250-300tkm,
Rolls-Royce,13.0,yli300tkm,
Rolls-Royce,14.0,0-50tkm,
Rolls-Royce,14.0,50-100tkm,199800.0
Rolls-Royce,14.0,100-150tkm,
Rolls-Royce,14.0,150-200tkm,
Rolls-Royce,14.0,200-250tkm,
Rolls-Royce,14.0,250-300tkm,
Rolls-Royce,14.0,yli300tkm,
Rolls-Royce,15.0,0-50tkm,
Rolls-Royce,15.0,50-100tkm,
Rolls-Royce,15.0,100-150tkm,
Rolls-Royce,15.0,150-200tkm,
Rolls-Royce,15.0,200-250tkm,
Rolls-Royce,15.0,250-300tkm,
Rolls-Royce,15.0,yli300tkm,
Rolls-Royce,16.0,0-50tkm,
Rolls-Royce,16.0,50-100tkm,
Rolls-Royce,16.0,100-150tkm,
Rolls-Royce,16.0,150-200tkm,
Rolls-Royce,16.0,200-250tkm,
Rolls-Royce,16.0,250-300tkm,
Rolls-Royce,16.0,yli300tkm,
Rolls-Royce,17.0,0-50tkm,
Rolls-Royce,17.0,50-100tkm,
Rolls-Royce,17.0,100-150tkm,
Rolls-Royce,17.0,150-200tkm,
Rolls-Royce,17.0,200-250tkm,
Rolls-Royce,17.0,250-300tkm,
Rolls-Royce,17.0,yli300tkm,
Rolls-Royce,18.0,0-50tkm,
Rolls-Royce,18.0,50-100tkm,
Rolls-Royce,18.0,100-150tkm,
Rolls-Royce,18.0,150-200tkm,
Rolls-Royce,18.0,200-250tkm,
Rolls-Royce,18.0,250-300tkm,
Rolls-Royce,18.0,yli300tkm,
Rolls-Royce,19.0,0-50tkm,
Rolls-Royce,19.0,50-100tkm,
Rolls-Royce,19.0,100-150tkm,
Rolls-Royce,19.0,150-200tkm,
Rolls-Royce,19.0,200-250tkm,
Rolls-Royce,19.0,250-300tkm,
Rolls-Royce,19.0,yli300tkm,
Rolls-Royce,20.0,0-50tkm,
Rolls-Royce,20.0,50-100tkm,
Rolls-Royce,20.0,100-150tkm,
Rolls-Royce,20.0,150-200tkm,
Rolls-Royce,20.0,200-250tkm,
Rolls-Royce,20.0,250-300tkm,
Rolls-Royce,20.0,yli300tkm,
Rover,0.0,0-50tkm,
Rover,0.0,50-100tkm,
Rover,0.0,100-150tkm,
Rover,0.0,150-200tkm,
Rover,0.0,200-250tkm,
Rover,0.0,250-300tkm,
Rover,0.0,yli300tkm,
Rover,1.0,0-50tkm,
Rover,1.0,50-100tkm,
Rover,1.0,100-150tkm,
Rover,1.0,150-200tkm,
Rover,1.0,200-250tkm,
Rover,1.0,250-300tkm,
Rover,1.0,yli300tkm,
Rover,2.0,0-50tkm,
Rover,2.0,50-100tkm,
Rover,2.0,100-150tkm,
Rover,2.0,150-200tkm,
Rover,2.0,200-250tkm,
Rover,2.0,250-300tkm,
Rover,2.0,yli300tkm,
Rover,3.0,0-50tkm,
Rover,3.0,50-100tkm,
Rover,3.0,100-150tkm,
Rover,3.0,150-200tkm,
Rover,3.0,200-250tkm,
Rover,3.0,250-300tkm,
Rover,3.0,yli300tkm,
Rover,4.0,0-50tkm,
Rover,4.0,50-100tkm,
Rover,4.0,100-150tkm,
Rover,4.0,150-200tkm,
Rover,4.0,200-250tkm,
Rover,4.0,250-300tkm,
Rover,4.0,yli300tkm,
Rover,5.0,0-50tkm,
Rover,5.0,50-100tkm,
Rover,5.0,100-150tkm,
Rover,5.0,150-200tkm,
Rover,5.0,200-250tkm,
Rover,5.0,250-300tkm,
Rover,5.0,yli300tkm,
Rover,6.0,0-50tkm,
Rover,6.0,50-100tkm,
Rover,6.0,100-150tkm,
Rover,6.0,150-200tkm,
Rover,6.0,200-250tkm,
Rover,6.0,250-300tkm,
Rover,6.0,yli300tkm,
Rover,7.0,0-50tkm,
Rover,7.0,50-100tkm,
Rover,7.0,100-150tkm,
Rover,7.0,150-200tkm,
Rover,7.0,200-250tkm,
Rover,7.0,250-300tkm,
Rover,7.0,yli300tkm,
Rover,8.0,0-50tkm,
Rover,8.0,50-100tkm,
Rover,8.0,100-150tkm,
Rover,8.0,150-200tkm,
Rover,8.0,200-250tkm,
Rover,8.0,250-300tkm,
Rover,8.0,yli300tkm,
Rover,9.0,0-50tkm,
Rover,9.0,50-100tkm,
Rover,9.0,100-150tkm,
Rover,9.0,150-200tkm,
Rover,9.0,200-250tkm,
Rover,9.0,250-300tkm,
Rover,9.0,yli300tkm,
Rover,10.0,0-50tkm,
Rover,10.0,50-100tkm,
Rover,10.0,100-150tkm,
Rover,10.0,150-200tkm,
Rover,10.0,200-250tkm,
Rover,10.0,250-300tkm,
Rover,10.0,yli300tkm,
Rover,11.0,0-50tkm,
Rover,11.0,50-100tkm,
Rover,11.0,100-150tkm,
Rover,11.0,150-200tkm,
Rover,11.0,200-250tkm,
Rover,11.0,250-300tkm,
Rover,11.0,yli300tkm,
Rover,12.0,0-50tkm,
Rover,12.0,50-100tkm,
Rover,12.0,100-150tkm,
Rover,12.0,150-200tkm,
Rover,12.0,200-250tkm,
Rover,12.0,250-300tkm,
Rover,12.0,yli300tkm,
Rover,13.0,0-50tkm,
Rover,13.0,50-100tkm,
Rover,13.0,100-150tkm,
Rover,13.0,150-200tkm,
Rover,13.0,200-250tkm,
Rover,13.0,250-300tkm,
Rover,13.0,yli300tkm,
Rover,14.0,0-50tkm,
Rover,14.0,50-100tkm,
Rover,14.0,100-150tkm,
Rover,14.0,150-200tkm,
Rover,14.0,200-250tkm,
Rover,14.0,250-300tkm,
Rover,14.0,yli300tkm,
Rover,15.0,0-50tkm,
Rover,15.0,50-100tkm,
Rover,15.0,100-150tkm,
Rover,15.0,150-200tkm,
Rover,15.0,200-250tkm,
Rover,15.0,250-300tkm,
Rover,15.0,yli300tkm,
Rover,16.0,0-50tkm,
Rover,16.0,50-100tkm,
Rover,16.0,100-150tkm,
Rover,16.0,150-200tkm,
Rover,16.0,200-250tkm,
Rover,16.0,250-300tkm,
Rover,16.0,yli300tkm,
Rover,17.0,0-50tkm,
Rover,17.0,50-100tkm,
Rover,17.0,100-150tkm,
Rover,17.0,150-200tkm,
Rover,17.0,200-250tkm,
Rover,17.0,250-300tkm,
Rover,17.0,yli300tkm,
Rover,18.0,0-50tkm,
Rover,18.0,50-100tkm,
Rover,18.0,100-150tkm,
Rover,18.0,150-200tkm,
Rover,18.0,200-250tkm,
Rover,18.0,250-300tkm,
Rover,18.0,yli300tkm,
Rover,19.0,0-50tkm,
Rover,19.0,50-100tkm,
Rover,19.0,100-150tkm,
Rover,19.0,150-200tkm,
Rover,19.0,200-250tkm,
Rover,19.0,250-300tkm,
Rover,19.0,yli300tkm,4900.0
Rover,20.0,0-50tkm,
Rover,20.0,50-100tkm,
Rover,20.0,100-150tkm,
Rover,20.0,150-200tkm,
Rover,20.0,200-250tkm,
Rover,20.0,250-300tkm,
Rover,20.0,yli300tkm,
SEAT,0.0,0-50tkm,26990.0
SEAT,0.0,50-100tkm,
SEAT,0.0,100-150tkm,
SEAT,0.0,150-200tkm,
SEAT,0.0,200-250tkm,
SEAT,0.0,250-300tkm,
SEAT,0.0,yli300tkm,
SEAT,1.0,0-50tkm,27770.0
SEAT,1.0,50-100tkm,29890.0
SEAT,1.0,100-150tkm,17290.0
SEAT,1.0,150-200tkm,
SEAT,1.0,200-250tkm,
SEAT,1.0,250-300tkm,
SEAT,1.0,yli300tkm,
SEAT,2.0,0-50tkm,21790.0
SEAT,2.0,50-100tkm,28490.0
SEAT,2.0,100-150tkm,17545.0
SEAT,2.0,150-200tkm,15580.0
SEAT,2.0,200-250tkm,17790.0
SEAT,2.0,250-300tkm,
SEAT,2.0,yli300tkm,
SEAT,3.0,0-50tkm,17395.0
SEAT,3.0,50-100tkm,19605.0
SEAT,3.0,100-150tkm,18670.0
SEAT,3.0,150-200tkm,15895.0
SEAT,3.0,200-250tkm,
SEAT,3.0,250-300tkm,
SEAT,3.0,yli300tkm,
SEAT,4.0,0-50tkm,15790.0
SEAT,4.0,50-100tkm,14490.0
SEAT,4.0,100-150tkm,15490.0
SEAT,4.0,150-200tkm,24900.0
SEAT,4.0,200-250tkm,
SEAT,4.0,250-300tkm,7490.0
SEAT,4.0,yli300tkm,
SEAT,5.0,0-50tkm,15175.0
SEAT,5.0,50-100tkm,15080.0
SEAT,5.0,100-150tkm,13890.0
SEAT,5.0,150-200tkm,13685.0
SEAT,5.0,200-250tkm,
SEAT,5.0,250-300tkm,20890.0
SEAT,5.0,yli300tkm,
SEAT,6.0,0-50tkm,
SEAT,6.0,50-100tkm,12690.0
SEAT,6.0,100-150tkm,12485.0
SEAT,6.0,150-200tkm,15190.0
SEAT,6.0,200-250tkm,14245.0
SEAT,6.0,250-300tkm,
SEAT,6.0,yli300tkm,
SEAT,7.0,0-50tkm,
SEAT,7.0,50-100tkm,13900.0
SEAT,7.0,100-150tkm,12220.0
SEAT,7.0,150-200tkm,15800.0
SEAT,7.0,200-250tkm,12445.0
SEAT,7.0,250-300tkm,
SEAT,7.0,yli300tkm,
SEAT,8.0,0-50tkm,
SEAT,8.0,50-100tkm,10800.0
SEAT,8.0,100-150tkm,11450.0
SEAT,8.0,150-200tkm,9945.0
SEAT,8.0,200-250tkm,7890.0
SEAT,8.0,250-300tkm,12890.0
SEAT,8.0,yli300tkm,
SEAT,9.0,0-50tkm,
SEAT,9.0,50-100tkm,7885.0
SEAT,9.0,100-150tkm,10835.0
SEAT,9.0,150-200tkm,8415.0
SEAT,9.0,200-250tkm,8800.0
SEAT,9.0,250-300tkm,8990.0
SEAT,9.0,yli300tkm,
SEAT,10.0,0-50tkm,11890.0
SEAT,10.0,50-100tkm,9900.0
SEAT,10.0,100-150tkm,11980.0
SEAT,10.0,150-200tkm,8490.0
SEAT,10.0,200-250tkm,8900.0
SEAT,10.0,250-300tkm,7250.0
SEAT,10.0,yli300tkm,6475.0
SEAT,11.0,0-50tkm,
SEAT,11.0,50-100tkm,10785.0
SEAT,11.0,100-150tkm,7300.0
SEAT,11.0,150-200tkm,7695.0
SEAT,11.0,200-250tkm,7480.0
SEAT,11.0,250-300tkm,5390.0
SEAT,11.0,yli300tkm,
SEAT,12.0,0-50tkm,
SEAT,12.0,50-100tkm,
SEAT,12.0,100-150tkm,6845.0
SEAT,12.0,150-200tkm,9035.0
SEAT,12.0,200-250tkm,14390.0
SEAT,12.0,250-300tkm,
SEAT,12.0,yli300tkm,
SEAT,13.0,0-50tkm,
SEAT,13.0,50-100tkm,
SEAT,13.0,100-150tkm,6800.0
SEAT,13.0,150-200tkm,5790.0
SEAT,13.0,200-250tkm,6445.0
SEAT,13.0,250-300tkm,4980.0
SEAT,13.0,yli300tkm,2990.0
SEAT,14.0,0-50tkm,
SEAT,14.0,50-100tkm,6900.0
SEAT,14.0,100-150tkm,6845.0
SEAT,14.0,150-200tkm,4850.0
SEAT,14.0,200-250tkm,3700.0
SEAT,14.0,250-300tkm,
SEAT,14.0,yli300tkm,
SEAT,15.0,0-50tkm,
SEAT,15.0,50-100tkm,
SEAT,15.0,100-150tkm,
SEAT,15.0,150-200tkm,3880.0
SEAT,15.0,200-250tkm,3190.0
SEAT,15.0,250-300tkm,3980.0
SEAT,15.0,yli300tkm,
SEAT,16.0,0-50tkm,
SEAT,16.0,50-100tkm,
SEAT,16.0,100-150tkm,
SEAT,16.0,150-200tkm,
SEAT,16.0,200-250tkm,3870.0
SEAT,16.0,250-300tkm,2985.0
SEAT,16.0,yli300tkm,
SEAT,17.0,0-50tkm,
SEAT,17.0,50-100tkm,
SEAT,17.0,100-150tkm,
SEAT,17.0,150-200tkm,3485.0
SEAT,17.0,200-250tkm,3770.0
SEAT,17.0,250-300tkm,
SEAT,17.0,yli300tkm,1990.0
SEAT,18.0,0-50tkm,
SEAT,18.0,50-100tkm,
SEAT,18.0,100-150tkm,
SEAT,18.0,150-200tkm,
SEAT,18.0,200-250tkm,
SEAT,18.0,250-300tkm,
SEAT,18.0,yli300tkm,
SEAT,19.0,0-50tkm,
SEAT,19.0,50-100tkm,
SEAT,19.0,100-150tkm,
SEAT,19.0,150-200tkm,
SEAT,19.0,200-250tkm,
SEAT,19.0,250-300tkm,
SEAT,19.0,yli300tkm,
SEAT,20.0,0-50tkm,
SEAT,20.0,50-100tkm,
SEAT,20.0,100-150tkm,
SEAT,20.0,150-200tkm,
SEAT,20.0,200-250tkm,
SEAT,20.0,250-300tkm,1280.0
SEAT,20.0,yli300tkm,
Saab,0.0,0-50tkm,
Saab,0.0,50-100tkm,
Saab,0.0,100-150tkm,
Saab,0.0,150-200tkm,
Saab,0.0,200-250tkm,
Saab,0.0,250-300tkm,
Saab,0.0,yli300tkm,
Saab,1.0,0-50tkm,
Saab,1.0,50-100tkm,
Saab,1.0,100-150tkm,
Saab,1.0,150-200tkm,
Saab,1.0,200-250tkm,
Saab,1.0,250-300tkm,
Saab,1.0,yli300tkm,
Saab,2.0,0-50tkm,
Saab,2.0,50-100tkm,
Saab,2.0,100-150tkm,
Saab,2.0,150-200tkm,
Saab,2.0,200-250tkm,
Saab,2.0,250-300tkm,
Saab,2.0,yli300tkm,
Saab,3.0,0-50tkm,
Saab,3.0,50-100tkm,
Saab,3.0,100-150tkm,
Saab,3.0,150-200tkm,
Saab,3.0,200-250tkm,
Saab,3.0,250-300tkm,
Saab,3.0,yli300tkm,
Saab,4.0,0-50tkm,
Saab,4.0,50-100tkm,
Saab,4.0,100-150tkm,
Saab,4.0,150-200tkm,
Saab,4.0,200-250tkm,
Saab,4.0,250-300tkm,
Saab,4.0,yli300tkm,
Saab,5.0,0-50tkm,
Saab,5.0,50-100tkm,
Saab,5.0,100-150tkm,
Saab,5.0,150-200tkm,
Saab,5.0,200-250tkm,
Saab,5.0,250-300tkm,
Saab,5.0,yli300tkm,
Saab,6.0,0-50tkm,
Saab,6.0,50-100tkm,
Saab,6.0,100-150tkm,
Saab,6.0,150-200tkm,
Saab,6.0,200-250tkm,
Saab,6.0,250-300tkm,
Saab,6.0,yli300tkm,
Saab,7.0,0-50tkm,
Saab,7.0,50-100tkm,
Saab,7.0,100-150tkm,
Saab,7.0,150-200tkm,
Saab,7.0,200-250tkm,
Saab,7.0,250-300tkm,
Saab,7.0,yli300tkm,
Saab,8.0,0-50tkm,
Saab,8.0,50-100tkm,
Saab,8.0,100-150tkm,
Saab,8.0,150-200tkm,
Saab,8.0,200-250tkm,
Saab,8.0,250-300tkm,
Saab,8.0,yli300tkm,
Saab,9.0,0-50tkm,
Saab,9.0,50-100tkm,
Saab,9.0,100-150tkm,
Saab,9.0,150-200tkm,
Saab,9.0,200-250tkm,
Saab,9.0,250-300tkm,
Saab,9.0,yli300tkm,
Saab,10.0,0-50tkm,
Saab,10.0,50-100tkm,
Saab,10.0,100-150tkm,
Saab,10.0,150-200tkm,
Saab,10.0,200-250tkm,
Saab,10.0,250-300tkm,
Saab,10.0,yli300tkm,
Saab,11.0,0-50tkm,
Saab,11.0,50-100tkm,
Saab,11.0,100-150tkm,
Saab,11.0,150-200tkm,
Saab,11.0,200-250tkm,
Saab,11.0,250-300tkm,
Saab,11.0,yli300tkm,
Saab,12.0,0-50tkm,
Saab,12.0,50-100tkm,
Saab,12.0,100-150tkm,
Saab,12.0,150-200tkm,
Saab,12.0,200-250tkm,
Saab,12.0,250-300tkm,
Saab,12.0,yli300tkm,
Saab,13.0,0-50tkm,
Saab,13.0,50-100tkm,
Saab,13.0,100-150tkm,15590.0
Saab,13.0,150-200tkm,12900.0
Saab,13.0,200-250tkm,11990.0
Saab,13.0,250-300tkm,
Saab,13.0,yli300tkm,3900.0
Saab,14.0,0-50tkm,
Saab,14.0,50-100tkm,
Saab,14.0,100-150tkm,
Saab,14.0,150-200tkm,10845.0
Saab,14.0,200-250tkm,7395.0
Saab,14.0,250-300tkm,12800.0
Saab,14.0,yli300tkm,
Saab,15.0,0-50tkm,
Saab,15.0,50-100tkm,
Saab,15.0,100-150tkm,
Saab,15.0,150-200tkm,
Saab,15.0,200-250tkm,
Saab,15.0,250-300tkm,6700.0
Saab,15.0,yli300tkm,
Saab,16.0,0-50tkm,
Saab,16.0,50-100tkm,
Saab,16.0,100-150tkm,
Saab,16.0,150-200tkm,7895.0
Saab,16.0,200-250tkm,
Saab,16.0,250-300tkm,6735.0
Saab,16.0,yli300tkm,
Saab,17.0,0-50tkm,
Saab,17.0,50-100tkm,
Saab,17.0,100-150tkm,7900.0
Saab,17.0,150-200tkm,
Saab,17.0,200-250tkm,8900.0
Saab,17.0,250-300tkm,
Saab,17.0,yli300tkm,3900.0
Saab,18.0,0-50tkm,
Saab,18.0,50-100tkm,
Saab,18.0,100-150tkm,7900.0
Saab,18.0,150-200tkm,7900.0
Saab,18.0,200-250tkm,
Saab,18.0,250-300tkm,4980.0
Saab,18.0,yli300tkm,1990.0
Saab,19.0,0-50tkm,
Saab,19.0,50-100tkm,
Saab,19.0,100-150tkm,
Saab,19.0,150-200tkm,
Saab,19.0,200-250tkm,
Saab,19.0,250-300tkm,
Saab,19.0,yli300tkm,
Saab,20.0,0-50tkm,
Saab,20.0,50-100tkm,
Saab,20.0,100-150tkm,
Saab,20.0,150-200tkm,2900.0
Saab,20.0,200-250tkm,
Saab,20.0,250-300tkm,
Saab,20.0,yli300tkm,
Seres,0.0,0-50tkm,46900.0
Seres,0.0,50-100tkm,
Seres,0.0,100-150tkm,
Seres,0.0,150-200tkm,
Seres,0.0,200-250tkm,
Seres,0.0,250-300tkm,
Seres,0.0,yli300tkm,
Seres,1.0,0-50tkm,
Seres,1.0,50-100tkm,
Seres,1.0,100-150tkm,
Seres,1.0,150-200tkm,
Seres,1.0,200-250tkm,
Seres,1.0,250-300tkm,
Seres,1.0,yli300tkm,
Seres,2.0,0-50tkm,
Seres,2.0,50-100tkm,
Seres,2.0,100-150tkm,
Seres,2.0,150-200tkm,
Seres,2.0,200-250tkm,
Seres,2.0,250-300tkm,
Seres,2.0,yli300tkm,
Seres,3.0,0-50tkm,
Seres,3.0,50-100tkm,
Seres,3.0,100-150tkm,
Seres,3.0,150-200tkm,
Seres,3.0,200-250tkm,
Seres,3.0,250-300tkm,
Seres,3.0,yli300tkm,
Seres,4.0,0-50tkm,
Seres,4.0,50-100tkm,
